;DT_DEMO_InletPressure;DT_DEMO_Temperature;DT_DEMO_PH;DT_DEMO_Peroxide;DT_DEMO_Soda
12.10.2020 23:50;854.9744623;69.71706315;10.2404057;20.28563947;25.58346635
12.10.2020 23:55;855.7204714;69.59513622;10.15829564;20.52811949;25.55346978
13.10.2020 00:00;854.8807531;69.54571538;10.24230368;20.70511569;24.88075349
13.10.2020 00:05;853.9378295;69.46644297;10.24121674;20.8099404;24.7984909
13.10.2020 00:10;850.0411972;69.45335004;10.37972421;20.97572591;25.29097552
13.10.2020 00:15;849.5688548;69.6196409;10.30100061;21.08763788;25.60391169
13.10.2020 00:20;851.7125561;69.67667151;10.37249205;21.23538489;25.18770415
13.10.2020 00:25;855.9009057;69.54686383;10.3994551;21.30017896;25.37197524
13.10.2020 00:30;855.562204;69.68236535;10.55580521;21.51874228;25.73845271
13.10.2020 00:35;851.703485;69.78725768;10.53744599;21.64214892;25.29100539
13.10.2020 00:40;846.8223047;69.77764452;10.49022074;21.50777218;24.95387247
13.10.2020 00:45;846.73574;69.81784686;10.61717458;21.43886329;25.35436048
13.10.2020 00:50;847.9504159;69.93556673;10.48842674;21.50314436;25.31648878
13.10.2020 00:55;849.416141;70.01971701;10.59810176;21.32054961;24.85972593
13.10.2020 01:00;845.1619639;69.93964281;10.48745606;21.41554749;24.62776784
13.10.2020 01:05;848.1889678;70.10538114;10.66878464;21.63807727;24.29790847
13.10.2020 01:10;850.0708013;69.97637393;10.63635674;21.78868242;24.4807402
13.10.2020 01:15;850.2687576;69.89940431;10.63610259;21.8821758;24.72702747
13.10.2020 01:20;845.4305155;69.76751319;10.53519331;22.12472862;25.07584321
13.10.2020 01:25;843.3982563;69.78305085;10.66975607;22.36170616;25.09592985
13.10.2020 01:30;848.78654;69.88001892;10.53912184;22.1993198;24.87493083
13.10.2020 01:35;853.683234;69.88470485;10.58707824;21.98650555;25.11132615
13.10.2020 01:40;849.0825018;69.8319123;10.44133564;21.77278889;24.71049052
13.10.2020 01:45;849.9072864;69.89290718;10.59574989;21.63876325;24.6858771
13.10.2020 01:50;853.5341337;69.92566591;10.46788541;21.7333234;24.5580348
13.10.2020 01:55;849.6003464;69.80033974;10.39711806;21.79821702;24.56547335
13.10.2020 02:00;850.1658811;69.94892166;10.35585063;21.96389633;25.70318571
13.10.2020 02:05;847.546689;70.09518607;10.25042872;21.85679918;25.93422756
13.10.2020 02:10;849.9148592;70.08796705;10.40483315;21.91496408;25.81831539
13.10.2020 02:15;847.7443658;69.9239061;10.2905031;21.79130794;26.34522901
13.10.2020 02:20;851.0602038;70.03087859;10.35451682;21.53050178;26.40355469
13.10.2020 02:25;852.8222093;70.14199031;10.3320772;21.29532503;26.24441016
13.10.2020 02:30;853.5607466;70.20930899;10.40003873;21.34544167;25.86112138
13.10.2020 02:35;849.8415134;70.29809675;10.34865027;21.54050742;25.65562635
13.10.2020 02:40;851.1578613;70.24719997;10.30412683;21.54370772;26.12025835
13.10.2020 02:45;855.6418177;70.3870991;10.24099607;21.4947917;25.68995835
13.10.2020 02:50;853.1053605;70.30055801;10.26681814;21.45577667;25.97584567
13.10.2020 02:55;856.6591262;70.18745753;10.36601658;21.31707313;25.90751794
13.10.2020 03:00;856.6660593;70.3384438;10.45388907;21.24706163;25.97484932
13.10.2020 03:05;852.2499819;70.48328565;10.4718126;21.42330081;25.72883475
13.10.2020 03:10;853.7265707;70.45537513;10.55648771;21.59402575;26.04214191
13.10.2020 03:15;849.9296825;70.43690766;10.72087721;21.53775428;26.42510419
13.10.2020 03:20;849.724622;70.54315016;10.6514103;21.36006992;26.00927098
13.10.2020 03:25;854.1437535;70.67774439;10.5773375;21.31315874;25.84375626
13.10.2020 03:30;856.514676;70.81097671;10.71081592;21.40707405;25.68330417
13.10.2020 03:35;851.2608586;70.82767565;10.80906419;21.57619788;25.28752343
13.10.2020 03:40;847.2228261;70.92191258;10.74180521;21.3830309;25.02660855
13.10.2020 03:45;851.2104837;71.04681857;10.68675075;21.61226286;25.26904187
13.10.2020 03:50;853.8284642;70.92274632;10.689552;21.39367541;25.34451172
13.10.2020 03:55;855.377436;70.75175222;10.68167878;21.35621092;24.95341018
13.10.2020 04:00;850.8549356;70.8495708;10.7397263;21.27072236;25.06891107
13.10.2020 04:05;849.0914518;70.91444872;10.5939682;21.11651877;25.25562067
13.10.2020 04:10;844.4712036;70.87099633;10.72918624;21.20120245;25.79825023
13.10.2020 04:15;849.295972;70.76654144;10.73658492;21.26769298;25.6677197
13.10.2020 04:20;850.2954745;70.78091278;10.86034209;21.14528917;25.61269023
13.10.2020 04:25;853.2405586;70.74425063;10.94542957;21.34760662;25.27039529
13.10.2020 04:30;851.8976984;70.68504432;10.9680277;21.32261808;24.94162698
13.10.2020 04:35;855.564794;70.77023118;10.87116245;21.11674466;24.83921803
13.10.2020 04:40;853.9880022;70.61431609;10.83084383;21.06309715;24.6115052
13.10.2020 04:45;858.4663409;70.55836009;10.72978408;20.97110705;25.12787114
13.10.2020 04:50;852.8063922;70.58008929;10.8451567;20.94760355;25.13009819
13.10.2020 04:55;856.438425;70.69737409;10.7166147;20.79330316;25.54913267
13.10.2020 05:00;852.7219905;70.64420835;10.58266404;20.87471887;25.67037764
13.10.2020 05:05;848.1701372;70.53664087;10.75636408;21.09142645;25.3149062
13.10.2020 05:10;850.5756449;70.42139028;10.81123323;21.04802307;25.39685666
13.10.2020 05:15;850.8611913;70.30791842;10.73436759;21.03448179;25.10773188
13.10.2020 05:20;852.7216212;70.21259684;10.73895956;20.91927445;25.31553097
13.10.2020 05:25;847.6344966;70.26493316;10.69267457;20.78038677;25.69488637
13.10.2020 05:30;846.2366027;70.24920135;10.68925144;20.6392413;26.05954386
13.10.2020 05:35;851.0712703;70.37211509;10.64599181;20.47080311;26.25526627
13.10.2020 05:40;852.4223566;70.25323026;10.54498877;20.52221741;26.25396091
13.10.2020 05:45;847.3582074;70.10368067;10.71022743;20.62580338;25.80527978
13.10.2020 05:50;848.7826378;70.12612939;10.60045986;20.60936607;25.62911036
13.10.2020 05:55;853.7787287;69.99880217;10.51799595;20.55007464;25.92126255
13.10.2020 06:00;856.8452241;69.9703747;10.53926237;20.51992084;24.88276923
13.10.2020 06:05;858.8551839;69.95621259;10.5569379;20.73321229;25.22915888
13.10.2020 06:10;858.7610594;70.0052173;10.51525973;20.88659946;25.12734932
13.10.2020 06:15;855.363127;69.94049034;10.55262875;21.01438278;25.22886872
13.10.2020 06:20;850.7771675;69.94273533;10.42479774;20.78017901;25.5561488
13.10.2020 06:25;848.7992257;70.05636;10.59388364;20.91410135;25.94023118
13.10.2020 06:30;850.0077265;69.92230919;10.45363511;21.05616991;25.88683646
13.10.2020 06:35;845.6049833;69.79387283;10.54251289;20.81947596;26.18483613
13.10.2020 06:40;850.41461;69.76974729;10.60158791;20.99737691;25.73735376
13.10.2020 06:45;850.1228317;69.67834977;10.55289106;20.88042626;25.95031949
13.10.2020 06:50;853.9648168;69.69514405;10.67133642;21.05595512;25.73937979
13.10.2020 06:55;856.4086994;69.75316883;10.65829186;21.26208681;26.1384679
13.10.2020 07:00;853.0037638;69.82889361;10.67582378;21.03476403;26.09890289
13.10.2020 07:05;855.8775856;69.68987368;10.51687083;20.95937136;25.76759695
13.10.2020 07:10;857.181934;69.60466971;10.45001544;21.16829312;26.13326602
13.10.2020 07:15;855.25397;69.49795454;10.63316114;21.38206719;26.26348698
13.10.2020 07:20;858.2651385;69.48329122;10.78108308;21.488841;26.32657185
13.10.2020 07:25;859.1200343;69.49151189;10.93362967;21.28925821;26.7638753
13.10.2020 07:30;861.8011091;69.66479974;10.83590883;21.02957702;26.38773641
13.10.2020 07:35;862.4025056;69.8001049;10.77520691;21.0076321;26.82024465
13.10.2020 07:40;857.6005609;69.72791146;10.71293088;20.80899005;26.32394749
13.10.2020 07:45;852.3141685;69.63615087;10.82163454;20.82381022;26.35223713
13.10.2020 07:50;854.4299911;69.71180922;10.64898005;21.01953507;26.25015926
13.10.2020 07:55;853.7063331;69.72044711;10.6231917;20.90068025;26.07329969
13.10.2020 08:00;848.4575413;69.61852605;10.56626952;20.82424753;25.69748037
13.10.2020 08:05;848.9562818;69.48469318;10.59466646;20.87708462;25.82572752
13.10.2020 08:10;850.413067;69.33710726;10.47178228;21.05063165;25.47303902
13.10.2020 08:15;849.8518928;69.24479525;10.43098084;20.95253314;25.64533605
13.10.2020 08:20;850.8983756;69.11429946;10.37387839;20.804246;25.54578078
13.10.2020 08:25;854.2035509;69.03877846;10.27309937;20.8257255;26.03687721
13.10.2020 08:30;848.8908931;69.19571321;10.15263227;20.91634804;25.86116538
13.10.2020 08:35;853.2490441;69.38109361;10.1921792;20.92359876;25.83734535
13.10.2020 08:40;857.4115752;69.31818652;10.28361273;20.85912185;25.98915309
13.10.2020 08:45;859.6311501;69.27358246;10.16255283;20.99422603;25.73382421
13.10.2020 08:50;863.5010493;69.33757731;10.2821785;20.87267133;25.89916152
13.10.2020 08:55;859.7789526;69.22730878;10.20319907;20.60187904;25.38611133
13.10.2020 09:00;861.7311208;69.27277217;10.19460188;20.54401923;25.49277929
13.10.2020 09:05;861.3603832;69.16088074;10.28486025;20.36096782;25.40609585
13.10.2020 09:10;859.0105974;69.24991002;10.46781808;20.4514982;25.35505388
13.10.2020 09:15;861.9960373;69.27060536;10.33573984;20.5053803;25.40507038
13.10.2020 09:20;856.0791321;69.26822527;10.34725703;20.48914556;25.41448606
13.10.2020 09:25;856.6000103;69.25801464;10.41881891;20.37769175;25.88902995
13.10.2020 09:30;851.2494095;69.34859122;10.53138518;20.41037818;25.49821034
13.10.2020 09:35;847.6742798;69.53514047;10.68636982;20.26740585;25.50141345
13.10.2020 09:40;846.6611581;69.49783771;10.74237328;20.19228593;25.4448543
13.10.2020 09:45;845.1572953;69.58807714;10.57629267;19.90162444;25.13505599
13.10.2020 09:50;843.7888794;69.63210617;10.6745924;19.79101946;25.13264969
13.10.2020 09:55;843.446439;69.61105239;10.70785922;19.64906334;24.89581648
13.10.2020 10:00;840.6067301;69.47929978;10.76320506;19.67123589;24.12008247
13.10.2020 10:05;839.3663768;69.61105435;10.65325466;19.51764505;24.46666992
13.10.2020 10:10;845.0445372;69.76507197;10.50324087;19.45618939;24.52261563
13.10.2020 10:15;846.1942089;69.92665902;10.49090578;19.68684854;24.08179706
13.10.2020 10:20;850.8943176;69.84876531;10.51364908;19.762472;24.36276269
13.10.2020 10:25;851.7361633;69.73564729;10.6322724;19.57688029;24.59865969
13.10.2020 10:30;849.7253579;69.82378994;10.7641723;19.63463657;24.71193174
13.10.2020 10:35;848.3738979;69.75999094;10.91032552;19.68375471;25.07232704
13.10.2020 10:40;853.5151952;69.78070035;10.89395506;19.61281335;25.27414134
13.10.2020 10:45;850.8403072;69.79013576;10.74417301;19.86904731;25.47002024
13.10.2020 10:50;849.8193988;69.72134051;10.62739859;19.8327267;25.64438181
13.10.2020 10:55;849.7808679;69.76794869;10.48367342;19.6184458;25.76022306
13.10.2020 11:00;845.6952328;69.63027391;10.54870844;19.42732491;25.47681919
13.10.2020 11:05;845.3110336;69.72978063;10.51700926;19.52048726;25.14299797
13.10.2020 11:10;841.0361892;69.57622489;10.47019159;19.71712398;25.38023748
13.10.2020 11:15;837.4858178;69.56395699;10.41479989;19.82273252;25.06087484
13.10.2020 11:20;840.8704352;69.42117531;10.56023852;19.80364887;25.50723358
13.10.2020 11:25;839.3016536;69.3595175;10.70504629;19.81583619;25.09465569
13.10.2020 11:30;842.5371488;69.49724143;10.78977076;19.71409028;24.88982894
13.10.2020 11:35;846.1849318;69.35651256;10.63444465;19.74897277;24.64010209
13.10.2020 11:40;842.7163708;69.35357249;10.51837591;19.84698243;24.77096181
13.10.2020 11:45;846.5392327;69.31718916;10.57803253;19.8092391;24.6921478
13.10.2020 11:50;851.5496161;69.43214579;10.71938791;20.09562108;24.19491518
13.10.2020 11:55;850.9825429;69.45185521;10.83085034;20.25760276;24.13939775
13.10.2020 12:00;855.4811178;69.3716149;10.75437961;20.30591012;25.07466505
13.10.2020 12:05;850.4046431;69.45422467;10.90354295;20.32206268;25.45449981
13.10.2020 12:10;848.4342796;69.42414816;11.02750496;20.42060175;25.22806739
13.10.2020 12:15;852.0131221;69.28555233;10.95513898;20.65930243;25.14001467
13.10.2020 12:20;855.9625013;69.24827336;11.02800764;20.61985982;25.07268516
13.10.2020 12:25;858.3163086;69.36064727;10.87256871;20.69662819;24.74738044
13.10.2020 12:30;857.3111377;69.54355304;10.78558032;20.53409245;24.4868135
13.10.2020 12:35;859.7561956;69.57686578;10.61868507;20.52691213;24.11881788
13.10.2020 12:40;854.8957601;69.51726087;10.46976237;20.38285232;23.67280177
13.10.2020 12:45;854.8554789;69.51302628;10.45137495;20.21893905;24.20973603
13.10.2020 12:50;849.4829349;69.57298824;10.60275846;20.20043129;24.3760669
13.10.2020 12:55;847.9906423;69.45362829;10.62762316;20.19364668;24.749056
13.10.2020 13:00;848.1233984;69.37403109;10.73806981;20.14659436;25.25469958
13.10.2020 13:05;848.7617076;69.45644236;10.76030469;20.05873419;25.68495738
13.10.2020 13:10;845.1636622;69.43646635;10.72170864;19.95102303;25.32995353
13.10.2020 13:15;844.5167693;69.36919421;10.71260752;20.21380289;25.75754103
13.10.2020 13:20;844.1906321;69.46517982;10.72028338;20.09598602;25.46418513
13.10.2020 13:25;846.2086422;69.56507999;10.63524226;20.07000116;25.81978793
13.10.2020 13:30;849.1909089;69.60688368;10.58198046;20.34249263;25.99494863
13.10.2020 13:35;844.6129634;69.63426863;10.69673534;20.26841688;25.93444362
13.10.2020 13:40;844.2734917;69.72702324;10.84918267;20.29666466;26.11520451
13.10.2020 13:45;843.883382;69.66280874;10.9543105;20.44416503;25.91366665
13.10.2020 13:50;840.7828347;69.56953809;10.87849163;20.492089;26.22117684
13.10.2020 13:55;837.3929713;69.72154888;10.92271435;20.60363451;26.44925496
13.10.2020 14:00;843.2135452;69.78330295;10.9858262;20.89470779;27.90193652
13.10.2020 14:05;842.8312335;69.72796224;11.10321016;20.9338404;28.16805624
13.10.2020 14:10;844.9761784;69.77034248;11.19653504;21.14738835;27.7943957
13.10.2020 14:15;843.3751446;69.64696674;11.29753274;21.35435989;27.99265554
13.10.2020 14:20;846.6759448;69.72174381;11.30306317;21.56036235;27.59572238
13.10.2020 14:25;846.2493208;69.64728532;11.07850853;21.66891753;27.12379749
13.10.2020 14:30;850.4160389;69.55021056;11.13866604;21.82205056;27.39797243
13.10.2020 14:35;852.9684317;69.66717913;11.19786021;21.67963624;27.2061081
13.10.2020 14:40;856.4250348;69.62976205;11.29117015;21.53332333;27.29833134
13.10.2020 14:45;852.5493153;69.5579291;11.13670664;21.3809321;27.20633686
13.10.2020 14:50;855.84038;69.56804101;10.96844148;21.29468495;27.41773713
13.10.2020 14:55;859.3560164;69.47065115;10.92728364;21.29884058;27.73284026
13.10.2020 15:00;856.2475874;69.42345412;10.81034239;21.43370644;27.9393925
13.10.2020 15:05;858.4100723;69.2788592;10.9083872;21.22197925;27.70560451
13.10.2020 15:10;853.1323352;69.37835755;11.03674058;21.04201263;27.22376195
13.10.2020 15:15;854.8767831;69.26889332;10.93455982;20.95324724;27.12111124
13.10.2020 15:20;857.3723757;69.17232446;11.07476835;21.14912377;27.0682117
13.10.2020 15:25;861.3807666;69.22409375;10.95681454;21.21166843;26.88579935
13.10.2020 15:30;860.1269877;69.13967018;10.81042194;21.38634917;27.35261477
13.10.2020 15:35;859.9663683;69.22645317;10.74215219;21.53427313;27.28367853
13.10.2020 15:40;858.2560173;69.38107896;10.64011541;21.67578263;26.87963046
13.10.2020 15:45;860.0647866;69.37764237;10.76136625;21.46990364;26.51439891
13.10.2020 15:50;861.8306117;69.42048508;10.8380102;21.49780664;26.12373222
13.10.2020 15:55;856.8246152;69.43793161;10.84867782;21.24353925;25.67027282
13.10.2020 16:00;855.9020883;69.50831214;10.93612022;21.13042605;26.07089784
13.10.2020 16:05;856.3753918;69.64196117;11.05071878;20.97687894;26.0614792
13.10.2020 16:10;851.1368575;69.57854697;11.06183445;21.12053291;26.21800586
13.10.2020 16:15;846.4926077;69.63627972;10.99400928;21.14961596;26.69068656
13.10.2020 16:20;848.5499204;69.78859847;11.00323419;21.11255822;27.01089637
13.10.2020 16:25;844.1542266;69.894327;10.84200361;21.14587477;27.33624885
13.10.2020 16:30;842.7845165;69.96284505;10.98274277;21.20785136;27.37206977
13.10.2020 16:35;843.7171849;69.92001286;11.05034212;21.13994189;27.52213178
13.10.2020 16:40;842.227852;69.77102783;10.93576953;21.0720605;27.69922738
13.10.2020 16:45;839.9678445;69.86896232;11.00716531;21.28709049;27.88029241
13.10.2020 16:50;839.7685264;69.89669943;10.84334886;21.1702533;27.94967342
13.10.2020 16:55;844.5063095;70.02405471;10.72653373;20.92038362;28.18650214
13.10.2020 17:00;842.5699049;69.85707481;10.61914634;20.99429838;28.12371345
13.10.2020 17:05;848.1488816;70.02658284;10.70217815;21.06026458;27.97200918
13.10.2020 17:10;849.990591;70.09437624;10.80982706;21.17553131;27.80098607
13.10.2020 17:15;851.6925991;69.99499779;10.95344482;21.15127051;27.81429268
13.10.2020 17:20;848.3385376;69.90649915;10.81460531;21.35888565;27.91201191
13.10.2020 17:25;853.4654481;70.03987778;10.90853392;21.42774659;28.21738779
13.10.2020 17:30;854.0514055;69.92701447;11.03533793;21.549682;27.65738435
13.10.2020 17:35;857.4609234;69.85543738;11.07996148;21.3914606;27.25284229
13.10.2020 17:40;855.0808051;69.70465474;10.95111161;21.46941422;26.95688516
13.10.2020 17:45;856.2130229;69.69167338;10.84938007;21.32413977;26.96125888
13.10.2020 17:50;858.9311548;69.72341204;10.83961969;21.34074344;27.21593197
13.10.2020 17:55;855.6752954;69.88190499;10.95498981;21.47680125;27.63893902
13.10.2020 18:00;858.5620464;69.78011525;10.76788293;21.24717039;27.19814959
13.10.2020 18:05;862.3487993;69.82015634;10.66725551;21.30893016;26.66857908
13.10.2020 18:10;863.5233157;69.93953062;10.51567724;21.28088807;26.96476485
13.10.2020 18:15;865.5684211;69.84222689;10.51571677;21.11206216;27.33473383
13.10.2020 18:20;861.8254449;69.97098871;10.45519735;21.05737509;26.76396238
13.10.2020 18:25;861.0549825;70.06537939;10.46153115;21.28018941;27.00404234
13.10.2020 18:30;861.3328026;70.16051332;10.432601;21.27241331;26.85605745
13.10.2020 18:35;855.9561136;70.2220434;10.38953524;21.43657072;26.69491675
13.10.2020 18:40;853.8934693;70.11909447;10.49865516;21.72730058;26.8090991
13.10.2020 18:45;854.7653428;70.21064823;10.67754947;21.94877596;26.70261969
13.10.2020 18:50;851.9929881;70.15679108;10.54595524;22.04441232;26.44590188
13.10.2020 18:55;852.3683578;70.25144669;10.51809513;22.06999454;26.02338936
13.10.2020 19:00;850.5140696;70.38457057;10.65271625;22.28335712;26.08947928
13.10.2020 19:05;851.9150245;70.21423809;10.77216587;22.54647916;25.85817341
13.10.2020 19:10;849.8992927;70.06668717;10.90575022;22.75581228;25.62819774
13.10.2020 19:15;850.6026737;70.1912564;10.79099486;22.50620897;25.98582694
13.10.2020 19:20;848.3794635;70.33987534;10.62222452;22.64372955;25.53418658
13.10.2020 19:25;849.4615275;70.43312662;10.63033503;22.63848643;25.77745311
13.10.2020 19:30;850.7395718;70.57266393;10.76798386;22.40941571;25.8934734
13.10.2020 19:35;849.4305356;70.56252621;10.60105122;22.45657735;25.82195079
13.10.2020 19:40;851.724098;70.66384896;10.70342873;22.41814143;25.64439265
13.10.2020 19:45;855.8647342;70.56332438;10.6026107;22.27595893;25.41281059
13.10.2020 19:50;855.1093305;70.44229767;10.54545541;22.36750147;25.52999239
13.10.2020 19:55;858.8164703;70.47516468;10.51294356;22.23487658;25.39945996
13.10.2020 20:00;862.7427053;70.53680898;10.4986882;22.53377738;26.81751819
13.10.2020 20:05;858.6033005;70.5070316;10.43697831;22.22581114;26.35706207
13.10.2020 20:10;860.2315756;70.65630254;10.52657135;22.37870655;26.40105291
13.10.2020 20:15;858.0502752;70.69041106;10.58987606;22.24938919;26.72188363
13.10.2020 20:20;860.2910073;70.80351673;10.62189217;22.31232319;27.20628025
13.10.2020 20:25;856.6926867;70.61066299;10.72389945;22.47361123;27.07354212
13.10.2020 20:30;860.6933205;70.44707474;10.73109125;22.20781335;27.52613052
13.10.2020 20:35;861.441534;70.58453842;10.83843851;22.13855156;27.75223143
13.10.2020 20:40;857.5552303;70.67886633;10.7385645;22.08900114;27.30293696
13.10.2020 20:45;854.6962722;70.69380646;10.74784278;22.16781116;27.40274232
13.10.2020 20:50;858.8915299;70.73675638;10.70021003;22.07487102;27.34668656
13.10.2020 20:55;855.9783033;70.65168647;10.55422806;22.20908318;27.42294545
13.10.2020 21:00;854.3346616;70.7363579;10.55000672;22.222859;27.60730837
13.10.2020 21:05;858.7907605;70.69894596;10.406758;21.97050628;27.4888844
13.10.2020 21:10;858.8966689;70.56576735;10.42942393;22.12019357;27.95302727
13.10.2020 21:15;856.9064304;70.40771119;10.29264435;22.22435822;27.47108789
13.10.2020 21:20;854.3092399;70.32602304;10.29129612;22.10365819;27.01549106
13.10.2020 21:25;857.3654725;70.29595949;10.16890768;22.03775155;26.67207132
13.10.2020 21:30;854.1073768;70.34620632;10.32984662;22.01429646;26.44721707
13.10.2020 21:35;857.5044108;70.29037726;10.41059561;21.92810411;26.48010446
13.10.2020 21:40;860.031935;70.22551867;10.27309364;21.79714703;26.58556952
13.10.2020 21:45;857.7743167;70.12037617;10.41692073;21.65489798;26.89297203
13.10.2020 21:50;860.8471511;70.02348071;10.30175694;21.46456028;27.14345116
13.10.2020 21:55;855.8609439;69.99091511;10.39867589;21.51284961;26.67138809
13.10.2020 22:00;858.6247801;69.89291643;10.52751139;21.22580491;25.45326351
13.10.2020 22:05;853.5628553;69.85333971;10.58605078;21.31285104;25.41252845
13.10.2020 22:10;849.341745;69.86473586;10.7314215;21.46521631;25.68212474
13.10.2020 22:15;851.3072825;69.96811511;10.88096047;21.42244662;26.16480248
13.10.2020 22:20;854.0998921;69.8293994;10.9018718;21.34252983;26.10468989
13.10.2020 22:25;853.5327666;69.91567571;10.85048763;21.45697867;26.26042227
13.10.2020 22:30;857.1021679;69.80577756;10.79102657;21.45979843;26.58186267
13.10.2020 22:35;857.4948063;69.70067581;10.71776165;21.54799671;27.00924165
13.10.2020 22:40;853.8243547;69.59930504;10.75949839;21.46361471;26.55275966
13.10.2020 22:45;853.8779164;69.56471152;10.62811355;21.63886043;26.87288534
13.10.2020 22:50;852.4395783;69.54076518;10.70032743;21.75534708;27.14848446
13.10.2020 22:55;856.4209635;69.69483752;10.75367449;21.98796319;27.55368384
13.10.2020 23:00;860.7485368;69.55206164;10.65948454;21.95787226;27.65537045
13.10.2020 23:05;863.5177148;69.64286544;10.65763933;21.9091845;27.44041233
13.10.2020 23:10;858.6654877;69.51774108;10.64815002;22.05205242;27.04178251
13.10.2020 23:15;856.73792;69.62668795;10.58254268;22.20432275;26.93849328
13.10.2020 23:20;858.3381893;69.64977261;10.62761233;22.04945605;27.25304249
13.10.2020 23:25;859.1080289;69.59618452;10.69496179;22.08699613;27.18552767
13.10.2020 23:30;857.690073;69.53404827;10.8361512;22.168838;27.03404457
13.10.2020 23:35;854.6770256;69.63528975;10.6857559;22.34438176;27.45993122
13.10.2020 23:40;856.9031411;69.7853827;10.68977704;22.24717089;27.17240077
13.10.2020 23:45;859.7165171;69.82800013;10.83737319;22.38521753;27.01699711
13.10.2020 23:50;861.15006;69.7187634;10.95263072;22.37630885;26.50057203
13.10.2020 23:55;857.4860719;69.64471895;10.99634621;22.27809872;26.40242
14.10.2020 00:00;853.816265;69.54254684;10.86383203;22.36966006;26.52919875
14.10.2020 00:05;854.9197001;69.65769719;10.76143408;22.47151508;26.85000614
14.10.2020 00:10;849.8498481;69.7944877;10.68900752;22.42005183;26.36910097
14.10.2020 00:15;851.3330946;69.71257433;10.71167992;22.17582979;26.0655778
14.10.2020 00:20;855.0964923;69.75777853;10.86699625;22.17874781;25.63474614
14.10.2020 00:25;854.3771435;69.90133309;10.72929361;22.10632484;25.50145211
14.10.2020 00:30;852.7977934;69.84905932;10.83982911;22.00023211;25.84407204
14.10.2020 00:35;856.1787495;69.84776193;10.66233015;21.93563091;26.30743945
14.10.2020 00:40;860.1451603;69.97805616;10.75845281;21.91379986;25.9640381
14.10.2020 00:45;859.2969177;70.04615384;10.59930413;21.97241115;25.72107262
14.10.2020 00:50;853.8082884;70.15317315;10.51982712;21.87368265;25.28217982
14.10.2020 00:55;857.5910524;70.27164021;10.37936467;21.71531833;24.9061196
14.10.2020 01:00;859.2030284;70.42075559;10.44041859;21.49240531;25.31426825
14.10.2020 01:05;853.2893738;70.33631641;10.54274277;21.41371309;25.62566262
14.10.2020 01:10;852.8694366;70.39234547;10.56767755;21.32445117;26.07381809
14.10.2020 01:15;848.21181;70.50471469;10.57037503;21.59992231;26.12276087
14.10.2020 01:20;845.6209024;70.53055809;10.69949196;21.52893523;25.91216441
14.10.2020 01:25;849.9895391;70.55677278;10.55167521;21.32704863;25.58992101
14.10.2020 01:30;852.6734146;70.60556217;10.44558821;21.31343192;25.15053964
14.10.2020 01:35;856.3907808;70.59951675;10.51792878;21.59809269;25.1603481
14.10.2020 01:40;855.4525705;70.58034057;10.60363255;21.78906957;25.55093659
14.10.2020 01:45;853.3464523;70.40550219;10.61722698;21.78318309;25.76565928
14.10.2020 01:50;852.394143;70.50323331;10.61414254;21.64241881;25.86432021
14.10.2020 01:55;851.9985421;70.58882038;10.77812036;21.72752896;26.12783443
14.10.2020 02:00;855.442049;70.58032182;10.63978346;21.73443921;26.06089605
14.10.2020 02:05;852.329829;70.62963476;10.55789841;21.55608608;26.13689925
14.10.2020 02:10;852.7018445;70.62057181;10.57989629;21.60754126;26.26406783
14.10.2020 02:15;853.5785054;70.66690523;10.63169098;21.64884766;26.74688337
14.10.2020 02:20;857.3035132;70.58798107;10.6794176;21.37337028;27.1927594
14.10.2020 02:25;852.8522749;70.53986139;10.6422346;21.18945289;27.60630806
14.10.2020 02:30;848.2513135;70.6454077;10.59384607;20.97435857;27.09718891
14.10.2020 02:35;853.3808834;70.73561498;10.57748885;20.92305451;27.17978048
14.10.2020 02:40;854.5539684;70.72244476;10.59527758;21.02888467;27.08098001
14.10.2020 02:45;858.1574041;70.68686627;10.66873203;21.05901993;27.22346503
14.10.2020 02:50;855.9849899;70.64387193;10.56402559;21.12487246;27.12705789
14.10.2020 02:55;859.3620141;70.70415484;10.61621887;21.29927641;26.80171894
14.10.2020 03:00;857.4153601;70.77450038;10.60912789;21.30928056;27.05417384
14.10.2020 03:05;858.0971305;70.78153625;10.50673269;21.15460655;27.16873775
14.10.2020 03:10;856.5158166;70.74742216;10.56049942;21.33768454;27.32019787
14.10.2020 03:15;858.7324373;70.84348382;10.67011004;21.37989569;26.87037945
14.10.2020 03:20;858.7093412;70.65475184;10.74075973;21.11837313;26.85530872
14.10.2020 03:25;857.9680541;70.72385757;10.59542785;21.08611782;27.12981368
14.10.2020 03:30;859.8948513;70.68476469;10.66076078;21.13621856;26.63580282
14.10.2020 03:35;857.2555217;70.80453897;10.7985907;20.9371022;26.86633899
14.10.2020 03:40;859.0645995;70.75743712;10.6972442;20.80072762;26.64193165
14.10.2020 03:45;858.3809436;70.8111115;10.83739715;20.77853025;26.69869969
14.10.2020 03:50;862.3396686;70.82719417;10.71582121;20.68410197;26.37191368
14.10.2020 03:55;861.6528483;70.86304553;10.81290198;20.70729272;26.15188263
14.10.2020 04:00;862.9697956;70.70391757;10.92617746;20.42970357;24.59279211
14.10.2020 04:05;857.2065525;70.75813366;10.78736923;20.58178204;24.43698977
14.10.2020 04:10;851.5640051;70.73983968;10.90299989;20.68420145;24.35666143
